Ano,Dia Juliano,Hora,Temp. Interna (ºC),Pressão Atmosfé-rica    (hPa),Temp. do Ar 2m     (ºC),Umidade Relativa do Ar 2m (%),Temp. Máxima do Ar  2m (ºC),Temp. Mínima do Ar  2m (ºC),Velocidade do Vento 10m      (m/s),Direção do Vento 10m (graus),Velocidade do Vento Máxima (m/s)       ,Direção da Velocidade do  Vento Máxima (graus),Precipitação Pluviométrica (mm),Radiação Solar Total (kJ/m2),Nivel de água    (m),Temp. do  Solo 10cm (ºC),Temp. do Solo 20 cm (ºC),Temp. do Solo 50 cm (ºC),Umidade do Solo (%),Fluxo de calor no Solo (kJ/m2),Bateria (volts),Corrente do Painel Solar  (mA),Código II,,,,,,,,,,,,,
2013,113,1500,37.34,1005.8,30.69,68.99,31.52,30.37,2.894,104.6,3.845,104.2,0,1519.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,-27.32,201,,,,,,,,,,,,,
2013,113,1600,32.55,1005.7,29.37,73.1,30.59,29.37,3.315,80,4.155,92.9,0,493.75,0,-6999,-6999,-6999,-6999,-6999,-0.003,32.17,201,,,,,,,,,,,,,
2013,113,1700,30.69,1006.2,29.24,75.8,29.39,29.15,2.648,94.7,3.426,87.1,0,243.02,0,-6999,-6999,-6999,-6999,-6999,-0.006,-32.18,201,,,,,,,,,,,,,
2013,113,1800,28.77,1007.2,27.11,80.2,29.23,27.11,2.078,171.6,3.619,214.4,0,33.229,0,-6999,-6999,-6999,-6999,-6999,-0.006,-98.3,201,,,,,,,,,,,,,
2013,113,1900,26.42,1007.7,26.06,88,27.09,25.88,1.463,264,2.851,232.5,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.2,201,,,,,,,,,,,,,
2013,113,2000,25.43,1009,25.77,89.4,26.02,25.43,0.858,267.2,1.988,196.6,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-96.8,201,,,,,,,,,,,,,
2013,113,2100,24.63,1009.5,24.98,96.5,26.27,24.26,2.075,215.3,4.452,198,5.6,0.38446,0,-6999,-6999,-6999,-6999,-6999,-0.006,-99.5,201,,,,,,,,,,,,,
2013,113,2200,24.27,1009.5,24.98,97.1,25.22,24.89,1.18,276,1.783,297.9,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-99.4,201,,,,,,,,,,,,,
2013,113,2300,23.77,1009.1,24.68,97.2,24.97,24.59,0.973,246.8,1.358,261.3,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-99.5,201,,,,,,,,,,,,,
2013,113,2400,23.64,1008.8,24.87,97.5,24.91,24.6,0.455,240.3,1.368,266.7,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-98.7,201,,,,,,,,,,,,,
2013,114,100,24,1008.3,25.15,97.6,25.26,24.85,0.429,231.2,1.014,212.8,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-100.8,201,,,,,,,,,,,,,
2013,114,200,24,1007.6,25.22,97.7,25.23,24.98,0.51,276.2,1.853,276.1,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-99.4,201,,,,,,,,,,,,,
2013,114,300,24.09,1007.7,24.69,94.7,25.28,24.69,2.263,181.7,5.201,139,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-97.8,201,,,,,,,,,,,,,
2013,114,700,23.43,1009.7,24.58,98.1,24.58,23.92,2.065,203.1,3.049,208.3,0.8,120.09,0,-6999,-6999,-6999,-6999,-6999,-0.006,-29.66,201,,,,,,,,,,,,,
2013,114,800,24.75,1010.3,25.24,92.9,25.24,24.61,2.518,205,3.709,210.3,0,460.54,0,-6999,-6999,-6999,-6999,-6999,-0.003,30.97,201,,,,,,,,,,,,,
2013,114,900,29.5,1010.8,27.3,84.1,27.49,25.22,2.431,192.8,4.229,194.5,0,1320.8,0,-6999,-6999,-6999,-6999,-6999,-0.003,94.8,201,,,,,,,,,,,,,
2013,114,1000,29.43,1010.9,26.99,86.3,27.37,26.82,2.945,178.2,4.369,182.9,0,869.98,0,-6999,-6999,-6999,-6999,-6999,-0.003,221.6,201,,,,,,,,,,,,,
2013,114,1100,29.07,1010.7,26.94,86.6,27.12,26.79,2.321,180,3.519,208.4,0,892.24,0,-6999,-6999,-6999,-6999,-6999,-0.003,158.5,201,,,,,,,,,,,,,
2013,114,1200,30.57,1009.3,27.67,83.1,27.93,26.89,2.092,205,3.031,218.4,0,1063.8,0,-6999,-6999,-6999,-6999,-6999,-0.003,36.62,201,,,,,,,,,,,,,
2013,114,1300,30.38,1008.2,27.26,83.7,28.06,27.26,2.592,214.7,3.632,210.3,0,826.83,0,-6999,-6999,-6999,-6999,-6999,-0.003,38.99,201,,,,,,,,,,,,,
2013,114,1400,29.76,1007.8,28.04,84.4,28.04,27.33,2.422,191.7,4.065,231,0,678.25,0,-6999,-6999,-6999,-6999,-6999,-0.003,28.98,201,,,,,,,,,,,,,
2013,114,1500,30.59,1007,28.41,81.1,28.43,27.84,1.951,177.6,3.151,163.8,0,751.86,0,-130.3,-6999,-6999,-6999,-6999,-0.003,15.19,201,,,,,,,,,,,,,
2013,114,1600,32.71,1007.1,29.01,78,29.03,28.29,1.45,178.7,2.442,155.8,0,769.46,0,-6999,-6999,-6999,-6999,-6999,-0.003,154.6,201,,,,,,,,,,,,,
2013,114,1700,31.37,1007.2,27.96,81.4,29.31,27.96,1.206,186.1,2.46,217.5,0,284.1,0,-6999,-6999,-6999,-6999,-6999,-0.003,-69.19,201,,,,,,,,,,,,,
2013,114,1800,27.79,1007.7,27,89.4,27.95,26.7,0.67,121.5,1.472,88.6,0,21.669,0,-6999,-6999,-6999,-6999,-6999,-0.006,-96.7,201,,,,,,,,,,,,,
2013,114,1900,26.17,1008.5,26.32,92.9,27.14,26.32,1.37,112.8,1.978,95.4,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-101.3,201,,,,,,,,,,,,,
2013,114,2000,25.34,1009.2,26.08,94.7,26.43,26.05,0.832,174.6,1.527,152.5,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-225.1,201,,,,,,,,,,,,,
2013,114,2100,24.82,1009.9,25.77,96.3,26.07,25.68,1.055,196.9,1.522,254.9,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-97.6,201,,,,,,,,,,,,,
2013,114,2200,24.63,1009.9,25.78,95.3,25.94,25.76,0.646,223.8,1.334,231.3,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-102,201,,,,,,,,,,,,,
2013,114,2300,24.72,1010,25.94,95.2,25.94,25.56,1.29,149.4,2.72,171.6,1.4,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-125.4,201,,,,,,,,,,,,,
2013,114,2400,24.74,1009.4,25.75,96,25.93,25.69,1.257,125.9,3.873,69.27,0.4,0.14787,0,-6999,-6999,-6999,-6999,-6999,-0.006,-98.7,201,,,,,,,,,,,,,
2013,115,100,24.56,1008.7,25.45,97.6,25.74,25.43,1.717,165,2.956,192.4,0.8,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-101.1,201,,,,,,,,,,,,,
2013,115,200,24.3,1008.2,25.24,97.5,25.45,25.22,1.665,185.9,2.305,196.9,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-100.6,201,,,,,,,,,,,,,
2013,115,300,24.16,1007.6,25.2,97.4,25.28,25.18,1.326,170.9,1.841,214.9,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-99.5,201,,,,,,,,,,,,,
2013,115,400,24.05,1007.8,25.02,97.7,25.23,25.02,1.611,175.2,2.479,177.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-99.3,201,,,,,,,,,,,,,
2013,115,500,23.87,1008.4,25.15,97.2,25.17,24.84,2.028,198.7,2.89,203.1,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-101.5,201,,,,,,,,,,,,,
2013,115,600,23.97,1008.7,25.22,97.2,25.22,25.13,2.016,194.3,2.76,213,0,27.979,0,-6999,-6999,-6999,-6999,-6999,-0.006,-80.9,201,,,,,,,,,,,,,
2013,115,700,27.18,1009.4,26.44,93.3,26.58,25.21,2.441,186.8,3.912,204.8,0,629.89,0,-6999,-6999,-6999,-6999,-6999,-0.003,24.72,201,,,,,,,,,,,,,
2013,115,800,31.47,1009.8,27.74,84.9,28.04,26.24,2.877,165.5,4.547,145,0,1480,0,-6999,-6999,-6999,-6999,-6999,-0.003,1.149,201,,,,,,,,,,,,,
2013,115,900,33.86,1010.2,28.65,83,29.5,27.05,2.894,155.3,4.471,169.8,0,1815.2,0,-130.7,-6999,-6999,-6999,-6999,-0.003,182.8,201,,,,,,,,,,,,,
2013,115,1000,35.3,1009.9,29.44,75.5,30.29,28.32,3.478,143.9,5.152,128.5,0,2412.2,0,-138,-6999,-6999,-6999,-6999,-0.003,81.1,201,,,,,,,,,,,,,
2013,115,1100,35.31,1009.2,31.28,67.8,31.38,29.54,4.539,120.7,6.14,124.2,0,2830.3,0,-152.5,-6999,-6999,-6999,-6999,-0.003,169.4,201,,,,,,,,,,,,,
2013,115,1200,36.46,1008.3,31.44,70.2,31.96,30.75,4.573,124.9,6.431,103,0,3210.1,0,-139.5,-6999,-6999,-6999,-6999,-0.003,-71.8,201,,,,,,,,,,,,,
2013,115,1300,36.23,1007.3,31.08,69.54,31.97,30.66,4.731,119,6.195,116.5,0,2597.1,0,-6999,-6999,-6999,-6999,-6999,-0.003,125.3,201,,,,,,,,,,,,,
2013,115,1400,36.75,1006.7,31.63,68.21,31.91,30.69,5.371,112.4,6.896,103.8,0,2258.8,0,-6999,-6999,-6999,-6999,-6999,-0.003,-93.5,201,,,,,,,,,,,,,
2013,115,1500,38.18,1006.2,30.74,69.73,31.73,30.47,5.492,119.3,6.897,139.2,0,2187.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,-75,201,,,,,,,,,,,,,
2013,115,1600,35.71,1006.2,29.39,77.1,31.28,29.39,5.563,110.4,7.18,108.1,0,1284.6,0,-6999,-6999,-6999,-6999,-6999,-0.003,-4.266,201,,,,,,,,,,,,,
2013,115,1700,32.49,1006.7,29.04,77.8,30.34,28.94,4.789,111.9,5.999,111.7,0,471.41,0,-6999,-6999,-6999,-6999,-6999,-0.003,-62.62,201,,,,,,,,,,,,,
2013,115,1800,29.17,1007.4,28.32,82,29.02,28.32,3.641,116.4,4.983,130.9,0,36.063,0,-6999,-6999,-6999,-6999,-6999,-0.003,-107.1,201,,,,,,,,,,,,,
2013,115,1900,27.7,1007.8,28.16,83.4,28.42,28.09,2.5,102.4,3.312,107.7,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-129.1,201,,,,,,,,,,,,,
2013,115,2000,26.88,1008.6,27.57,87.3,28.12,27.57,1.738,91.6,2.514,77,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-114.2,201,,,,,,,,,,,,,
2013,115,2100,25.91,1009.4,26.66,92.1,27.51,26.62,0.765,143.3,1.515,132.1,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.5,201,,,,,,,,,,,,,
2013,115,2200,25.63,1009.9,26.79,93.7,27.13,26.55,0.763,216.2,1.202,229.8,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.2,201,,,,,,,,,,,,,
2013,115,2300,25.38,1009.6,26.66,92.1,26.92,26.49,0.656,189.5,2.534,108.4,0.4,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-95.5,201,,,,,,,,,,,,,
2013,115,2400,24.98,1009,26.14,95.5,26.71,25.99,1.028,155.2,1.405,140.9,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.4,201,,,,,,,,,,,,,
2013,116,100,25.01,1008.4,26.22,96.4,26.44,26.14,0.984,194.4,1.47,175,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.9,201,,,,,,,,,,,,,
2013,116,200,24.85,1008,26.15,95.8,26.22,26.06,0.88,191.4,1.417,186.3,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-98.6,201,,,,,,,,,,,,,
2013,116,300,24.51,1007.5,25.7,97.1,26.14,25.7,1.003,188.8,1.615,205.4,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-99.4,201,,,,,,,,,,,,,
2013,116,400,24.15,1007.6,25.46,97.4,25.69,25.44,0.967,182.8,1.47,181.3,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.9,201,,,,,,,,,,,,,
2013,116,500,23.83,1007.9,25.22,95.9,25.48,25.22,1.055,187.1,1.866,197.7,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.9,201,,,,,,,,,,,,,
2013,116,600,23.78,1008.4,25.69,94.1,25.69,25.2,1.548,189.6,2.249,172.6,0,37.799,0,-6999,-6999,-6999,-6999,-6999,-0.003,-73.3,201,,,,,,,,,,,,,
2013,116,700,25.28,1009.5,26.38,92.8,26.49,25.7,2.385,193,3.5,176.8,0,248.38,0,-6999,-6999,-6999,-6999,-6999,-0.003,-28.59,201,,,,,,,,,,,,,
2013,116,800,30.59,1010.1,28.72,84.8,28.9,26.38,2.795,186,3.95,204.7,0.2,1423.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,17.9,201,,,,,,,,,,,,,
2013,116,900,34.5,1010.1,29.69,78.2,30.12,28.39,3.178,162.6,4.439,154.6,0,1994,0,-6999,-6999,-6999,-6999,-6999,-0.003,247.2,201,,,,,,,,,,,,,
2013,116,1000,35.02,1010,31.35,66.32,31.69,29.73,4.631,140.8,6.991,158.5,0.2,2272.7,0,-6999,-6999,-6999,-6999,-6999,-0.003,306.3,201,,,,,,,,,,,,,
2013,116,1100,35.86,1009.4,32.05,62.26,32.54,31.28,6.156,126,7.84,118.9,0,3546.3,0,-6999,-6999,-6999,-6999,-6999,-0.006,73.7,201,,,,,,,,,,,,,
2013,116,1200,36.9,1008.2,31.78,67.28,32.54,31.78,5.429,134.7,7.64,145.3,0,3324.4,0,-6999,-6999,-6999,-6999,-6999,-0.003,-94.4,201,,,,,,,,,,,,,
2013,116,1300,37.26,1007.3,32,59.99,32.46,31.61,6.673,122.9,8.57,115.9,0,3133.1,0,-6999,-6999,-6999,-6999,-6999,-0.003,143.5,201,,,,,,,,,,,,,
2013,116,1400,38.09,1006.8,31.68,66.24,32.42,31.52,6.392,121.2,8.55,121.8,0,2808.1,0,-6999,-6999,-6999,-6999,-6999,-0.006,-75.1,201,,,,,,,,,,,,,
2013,116,1500,38.45,1006.1,31.18,65.72,32.13,31.18,6.153,122.3,7.89,113,0,2231.7,0,-6999,-6999,-6999,-6999,-6999,-0.006,12.14,201,,,,,,,,,,,,,
2013,116,1600,38,1005.8,30.59,70.5,31.52,30.57,5.489,117.5,7.63,91.3,0,1439.2,0,-6999,-6999,-6999,-6999,-6999,-0.003,160.9,201,,,,,,,,,,,,,
2013,116,1700,35.14,1005.9,29.37,73.6,30.74,29.37,4.783,118.3,6.368,102.9,0,562.07,0,-6999,-6999,-6999,-6999,-6999,-0.003,40.62,201,,,,,,,,,,,,,
2013,116,1800,30.22,1006.4,28.7,80.2,29.37,28.7,4.297,117.3,6.13,122.4,0,49.623,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.2,201,,,,,,,,,,,,,
2013,116,1900,28.29,1007.2,28.66,82.3,28.77,28.5,2.844,126.9,4.244,125.8,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.7,201,,,,,,,,,,,,,
2013,116,2000,27.64,1008.1,28.64,80.6,28.66,28.38,2.35,134.1,3.519,141.1,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-110.5,201,,,,,,,,,,,,,
2013,116,2100,27.78,1008.7,28.88,80.6,28.97,28.68,3.144,127.8,4.549,119.1,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-101.8,201,,,,,,,,,,,,,
2013,116,2200,27.71,1009,28.64,81.6,28.97,28.59,3.192,131.9,4.617,137.6,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.2,201,,,,,,,,,,,,,
2013,116,2300,27.01,1008.8,27.22,89.4,28.8,27.21,2.098,160.6,4.093,128.5,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-101.7,201,,,,,,,,,,,,,
2013,116,2400,25.95,1008.1,26.93,90.9,27.21,26.68,1.285,175.7,1.934,166.5,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.3,201,,,,,,,,,,,,,
2013,117,100,25.67,1007.2,26.46,93.2,27.66,26.46,1.486,172.5,2.6,105.1,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.8,201,,,,,,,,,,,,,
2013,117,200,25.32,1006.6,26.61,92.2,26.69,26.47,1.599,195.5,2.056,184.8,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.9,201,,,,,,,,,,,,,
2013,117,300,25.37,1006.3,26.66,93.3,26.78,26.46,1.981,190.3,3.369,175.6,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97,201,,,,,,,,,,,,,
2013,117,400,24.74,1006.6,26.06,95.6,26.64,25.56,2.277,184.4,3.79,182.5,0.6,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.4,201,,,,,,,,,,,,,
2013,117,500,24.47,1006.9,25.79,93.2,26.12,25.79,2.533,187.7,3.372,187.8,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-101.3,201,,,,,,,,,,,,,
2013,117,600,24.18,1007.1,25.58,89.4,25.77,25.44,2.624,187.8,3.424,183.9,0,33.924,0,-6999,-6999,-6999,-6999,-6999,-0.003,-82.1,201,,,,,,,,,,,,,
2013,117,700,28.07,1007.7,27.08,84.3,27.08,25.61,2.676,177.1,4.056,196.8,0,646.05,0,-6999,-6999,-6999,-6999,-6999,-0.003,-52.72,201,,,,,,,,,,,,,
2013,117,800,32.31,1008.5,28.57,75.9,28.69,27.19,3.631,170.2,5.04,218.1,0,1554.6,0,-6999,-6999,-6999,-6999,-6999,-0.003,-26.92,201,,,,,,,,,,,,,
2013,117,900,35.15,1008.4,30.23,68.56,30.49,28.68,3.813,166.6,5.593,131.2,0,2326.2,0,-6999,-6999,-6999,-6999,-6999,-0.003,100.8,201,,,,,,,,,,,,,
2013,117,1000,36.3,1008.2,30.35,65.34,31.33,29.95,4.162,168.4,6.044,152.3,0,2746.2,0,-6999,-6999,-6999,-6999,-6999,-0.003,116.2,201,,,,,,,,,,,,,
2013,117,1100,35.72,1007.6,31.94,57.91,32.06,30.16,4.694,161.3,6.609,139.6,0,2745.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,-85.3,201,,,,,,,,,,,,,
2013,117,1200,37.04,1006.5,32.39,56.83,32.73,31.39,4.159,159.5,6.132,137.8,0,2560,0,-6999,-6999,-6999,-6999,-6999,-0.003,116.8,201,,,,,,,,,,,,,
2013,117,1300,37.8,1005.3,31.82,62.95,33.17,31.57,3.858,147.8,5.065,135.2,0,2298.1,0,-6999,-6999,-6999,-6999,-6999,-0.003,93.4,201,,,,,,,,,,,,,
2013,117,1400,38.3,1004.7,32.5,62.74,33.11,31.6,3.587,134.7,5.245,110,0,1956.1,0,-6999,-6999,-6999,-6999,-6999,-0.003,-74.9,201,,,,,,,,,,,,,
2013,117,1500,39.18,1004.3,32.15,66.17,32.76,31.53,3.865,112.3,5.476,83.9,0,1815.6,0,-6999,-6999,-6999,-6999,-6999,-0.003,-91,201,,,,,,,,,,,,,
2013,117,1600,39.03,1004.1,31.24,67.95,32.28,31.24,4.464,97.8,5.468,95.2,0,1327.2,0,-6999,-6999,-6999,-6999,-6999,-0.003,79.5,201,,,,,,,,,,,,,
2013,117,1700,36.06,1004.9,29.92,75,31.38,29.89,3.923,111.8,4.905,94.4,0,544.53,0,-6999,-6999,-6999,-6999,-6999,-0.003,3.364,201,,,,,,,,,,,,,
2013,117,1800,30.57,1005.1,29.06,79.8,29.92,29.06,3.543,109.9,4.512,110.8,0,34.932,0,-6999,-6999,-6999,-6999,-6999,-0.003,-96.5,201,,,,,,,,,,,,,
2013,117,1900,28.73,1005.8,28.98,81.7,29.09,28.85,2.971,112.2,4.148,118.8,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.9,201,,,,,,,,,,,,,
2013,117,2000,28.11,1006.5,28.89,83.2,28.98,28.71,1.644,123.2,2.803,101.9,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.6,201,,,,,,,,,,,,,
2013,117,2100,27.81,1007.3,28.79,85.1,28.9,28.72,1.676,112.6,2.464,119.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.1,201,,,,,,,,,,,,,
2013,117,2200,27.6,1007.4,28.83,84,28.88,28.51,1.756,119.5,2.796,107.6,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.4,201,,,,,,,,,,,,,
2013,117,2300,27.22,1007.5,27.94,90,28.81,27.91,1.144,153,1.849,181.1,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-105.7,201,,,,,,,,,,,,,
2013,117,2400,26.77,1007.3,26.79,91.8,27.99,26.79,1.456,145.7,2.703,176.2,1.2,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.5,201,,,,,,,,,,,,,
2013,118,100,25.93,1006.2,26.41,97.1,27.1,26.11,1.606,158.7,3.705,121.1,5,0.76884,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.7,201,,,,,,,,,,,,,
2013,118,200,25.43,1005.9,26.23,97.5,26.39,26.16,0.935,222.9,1.292,243.9,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.8,201,,,,,,,,,,,,,
2013,118,300,25.4,1005.3,26.36,97.3,26.41,26.18,1.088,215,1.458,221.5,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97,201,,,,,,,,,,,,,
2013,118,400,25.16,1005.1,26.38,96.2,26.43,26.25,1.175,213.6,1.765,205.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100,201,,,,,,,,,,,,,
2013,118,500,24.93,1005.8,26.17,96.8,26.4,26.15,1.252,213.5,1.636,218.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-102.9,201,,,,,,,,,,,,,
2013,118,600,25.02,1006.2,26.57,90.8,26.57,26.15,1.64,208.3,2.52,214.1,0,43.77,0,-6999,-6999,-6999,-6999,-6999,-0.003,-65.79,201,,,,,,,,,,,,,
2013,118,700,29.14,1007.1,27.95,79.5,28.01,26.54,2.44,189.6,3.381,187.2,0,721.45,0,-6999,-6999,-6999,-6999,-6999,-0.003,-33.01,201,,,,,,,,,,,,,
2013,118,800,32.57,1007.8,29.47,76.8,29.53,27.77,2.26,178.3,3.361,181.3,0,1280.8,0,-6999,-6999,-6999,-6999,-6999,-0.003,8.29,201,,,,,,,,,,,,,
2013,118,900,34.84,1008.3,30.11,73.9,30.11,29.19,2.865,181,4.358,186.6,0,1735.7,0,-6999,-6999,-6999,-6999,-6999,-0.003,211.1,201,,,,,,,,,,,,,
2013,118,1000,35.84,1008.1,31.47,65.69,31.69,30.17,3.752,166.9,5.438,160,0,2384.6,0,-6999,-6999,-6999,-6999,-6999,-0.003,23.8,201,,,,,,,,,,,,,
2013,118,1100,37.24,1007.4,31.67,64.64,32.19,30.87,3.447,179.9,4.692,154.5,0,2474.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,191.5,201,,,,,,,,,,,,,
2013,118,1200,34.74,1007.1,30.19,69.26,31.92,30.19,3.525,167.6,5.448,146,0,1206.4,0,-6999,-6999,-6999,-6999,-6999,-0.003,97.2,201,,,,,,,,,,,,,
2013,118,1300,32.57,1006.7,29.53,78.1,30.27,29.34,3.177,143.7,5.097,102.7,0,1020.7,0,-6999,-6999,-6999,-6999,-6999,-0.003,19.12,201,,,,,,,,,,,,,
2013,118,1400,33.22,1006.1,30.3,70.1,30.64,29.22,4.43,115.8,6.31,128.3,0,1400.1,0,-6999,-6999,-6999,-6999,-6999,-0.003,-82.3,201,,,,,,,,,,,,,
2013,118,1500,35.26,1005.6,30.11,69.86,31.49,29.99,5.359,112.3,6.999,113.9,0,1808.2,0,-6999,-6999,-6999,-6999,-6999,-0.003,-48.25,201,,,,,,,,,,,,,
2013,118,1600,32.76,1005.8,29.4,74.5,30.07,29.29,5.177,115,6.761,117,0,938.96,0,-6999,-6999,-6999,-6999,-6999,-0.003,-83,201,,,,,,,,,,,,,
2013,118,1700,29.43,1005.9,27.21,84.9,29.52,27.21,4.638,110.7,6.653,97.3,0,322.58,0,-6999,-6999,-6999,-6999,-6999,-0.003,-83.7,201,12,44,43,56,61,0,46,0,0,585,96,218,3
2013,118,2300,25.6,1007.7,26.98,86.7,26.98,26.67,1.746,174.6,3.657,163.1,0,0.02957,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.7,201,,,,,,,,,,,,,
2013,118,2400,25.73,1007.4,27.28,84.3,27.28,26.97,2.937,148,5.078,133.1,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.7,201,,,,,,,,,,,,,
2013,119,100,25.93,1006.9,26.85,86.7,27.42,26.85,3.959,150.5,5.221,141.4,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100,201,,,,,,,,,,,,,
2013,119,200,25.66,1006.6,26.25,86.3,26.89,26.24,4.226,159.1,6.108,157,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.1,201,,,,,,,,,,,,,
2013,119,300,25.11,1006.4,25.86,87.2,26.2,25.84,3.284,167,4.677,171.7,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.2,201,,,,,,,,,,,,,
2013,119,400,24.75,1006.3,25.61,86.9,25.89,25.47,2.78,177.8,4.421,144.9,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.5,201,,,,,,,,,,,,,
2013,119,500,24.46,1007,25.15,91.1,25.63,25.13,2.258,183.3,3.495,190.6,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.4,201,,,,,,,,,,,,,
2013,119,600,24.19,1007.4,25.38,89.4,25.38,25.03,2.426,178.3,3.505,195.1,0,6.9799,0,-6999,-6999,-6999,-6999,-6999,-0.003,-89,201,,,,,,,,,,,,,
2013,119,700,24.82,1008,25.61,89.6,25.63,25.29,2.438,166.3,3.347,145.5,0,196.83,0,-6999,-6999,-6999,-6999,-6999,-0.003,-25.96,201,,,,,,,,,,,,,
2013,119,800,25.81,1008.4,25.98,89.4,25.99,25.62,2.64,175.2,3.945,182.3,0,365.24,0,-6999,-6999,-6999,-6999,-6999,-0.003,33.51,201,,,,,,,,,,,,,
2013,119,900,26.34,1008.9,26.21,89.5,26.23,26.01,2.551,181.5,3.873,162.6,0,407.06,0,-6999,-6999,-6999,-6999,-6999,-0.003,48.37,201,,,,,,,,,,,,,
2013,119,1000,27.21,1008.8,26.94,87.9,27.05,26.11,2.646,180.8,4.329,169.4,0.4,851.24,0,-6999,-6999,-6999,-6999,-6999,-0.003,234.4,201,,,,,,,,,,,,,
2013,119,1100,32.54,1007.9,29.53,77.8,29.87,26.91,3.486,177.3,5.108,187.8,0,2274.7,0,-6999,-6999,-6999,-6999,-6999,-0.003,122.6,201,,,,,,,,,,,,,
2013,119,1200,33.79,1006.7,31.18,68.6,31.18,27.99,4.197,147.2,7.34,151.6,0,2234.3,0,-6999,-6999,-6999,-6999,-6999,-0.003,-77.7,201,,,,,,,,,,,,,
2013,119,1300,36.8,1005.9,31.62,64.08,32.18,30.69,5.911,124.8,8.29,112.2,0,3054.6,0,-6999,-6999,-6999,-6999,-6999,-0.003,93.5,201,,,,,,,,,,,,,
2013,119,1400,38.01,1005.5,31.38,64.82,32.29,31.12,5.678,127.1,7.51,136.5,0,2833.3,0,-6999,-6999,-6999,-6999,-6999,-0.003,-92.6,201,,,,,,,,,,,,,
